"","tree","cutyr","plot","stand","spp","tpa_tree","max_grade","dib","vol_log","vol_ac","grade","roadside","stumprt","stump_log","stump_ac","cumsurv","stump_ac_mortadj"
"603",318,60,"mix",1,"white pine",35,2,5.53966438649857,0.0118534026384974,0.414869092347409,5,62.5,1.5,0.0177801039577461,0.622303638521114,0.381074977825961,0.237144345250448
"604",318,60,"mix",1,"white pine",35,2,4.60615145582688,0.00634187750022083,0.221965712507729,5,62.5,1.5,0.00951281625033124,0.332948568761593,0.381074977825961,0.12687836845801
"605",319,45,"mix",1,"white pine",35,2,8.74496739119646,0.0413375967461005,1.44681588611352,2,148.610683971729,53.1664103830376,2.1977716328517,76.9220071498095,0.607558145369252,46.7345920020186
"606",319,45,"mix",1,"white pine",35,2,8.13080263086802,0.0344214180177704,1.20474963062196,2,118.796143465743,35.2776860794459,1.21430797924029,42.5007792734101,0.607558145369252,25.821694632101
"607",319,45,"mix",1,"white pine",35,2,7.53454738044719,0.0282814088553188,0.989849309936159,5,81.3090305483257,12.7854183289954,0.361589643148606,12.6556375102012,0.607558145369252,7.6890356541634
"608",319,45,"mix",1,"white pine",35,2,6.80129622092587,0.0215066583148343,0.7527330410192,5,62.5,1.5,0.0322599874722514,1.1290995615288,0.607558145369252,0.685993635539674
"609",319,45,"mix",1,"white pine",35,2,5.89288885892552,0.014300652124918,0.500522824372129,5,62.5,1.5,0.021450978187377,0.750784236558194,0.607558145369252,0.456145078335767
"610",319,45,"mix",1,"white pine",35,5,4.81556238933963,0.00745755282634977,0.261014348922242,5,62.5,1.5,0.0111863292395247,0.391521523383363,0.607558145369252,0.23787209061894
"611",32,30,"spfr",1,"fir",35,2,7.19337625144495,0.0250227376501639,0.875795817755738,5,77.4980304646332,10.4988182787799,0.262709175426656,9.19482113993296,0.818536558705228,7.52629725379081
"612",32,30,"spfr",1,"fir",35,2,6.35963891856667,0.0178390899798133,0.624368149293465,5,77.4048098197716,10.442885891863,0.186291581073867,6.52020533758533,0.818536558705228,5.33702643907855
"613",32,30,"spfr",1,"fir",35,3,4.23378878023018,0.00453048484807999,0.1585669696828,5,62.5,1.5,0.00679572727211999,0.2378504545242,0.818536558705228,0.194689292532713
"614",32,30,"spfr",1,"fir",35,2,5.40815689911991,0.0109930194073282,0.384755679256488,5,70.0278356753644,6.01670140521865,0.0661417153156676,2.31496003604836,0.818536558705228,1.89487942144716
"615",39,45,"spfr",1,"fir",35,2,5.22731270533835,0.00985481610704093,0.344918563746433,5,62.5,1.5,0.0147822241605614,0.517377845619649,0.30776800813519,0.159232348999635
"616",39,45,"spfr",1,"fir",35,2,4.66525324116663,0.00664968185234181,0.232738864831964,5,62.5,1.5,0.00997452277851272,0.349108297247945,0.30776800813519,0.107444365267468
"617",39,45,"spfr",1,"fir",35,2,4.00455094231872,0.00352511223998583,0.123378928399504,5,62.5,1.5,0.00528766835997875,0.185068392599256,0.30776800813519,0.0569581305590544
"618",4,30,"wp",1,"white pine",35,1,8.35040964267223,0.0368254658516609,1.28889130480813,2,130.859151748222,42.5154910489333,1.56565276378909,54.7978467326181,0.611513229495488,33.5096082248621
"619",4,30,"wp",1,"white pine",35,1,6.22618614397219,0.0167919772392079,0.587719203372276,5,62.5,1.5,0.0251879658588118,0.881578805058415,0.611513229495488,0.539097102136045
"620",4,30,"wp",1,"white pine",35,3,7.71724383115282,0.0301026048689112,1.05359117041189,5,62.5,1.5,0.0451539073033668,1.58038675561784,0.611513229495488,0.966427408779762
"621",4,30,"wp",1,"white pine",35,3,7.06220346796135,0.0238191694546047,0.833670930911165,5,62.5,1.5,0.0357287541819071,1.25050639636675,0.611513229495488,0.764701204946995
"622",4,30,"wp",1,"white pine",35,2,5.18002701239413,0.00956579448898972,0.33480280711464,5,62.5,1.5,0.0143486917334846,0.50220421067196,0.611513229495488,0.307104518734243
"623",40,75,"spfr",1,"fir",35,5,5.42196612829609,0.0110820720596674,0.38787252208836,5,62.5,1.5,0.0166231080895011,0.58180878313254,0.0124304099159692,0.0072321216670487
"624",40,75,"spfr",1,"fir",35,2,4.94010602764286,0.00815418916918495,0.285396620921473,5,62.5,1.5,0.0122312837537774,0.42809493138221,0.0124304099159692,0.00532139548002958
"625",40,75,"spfr",1,"fir",35,2,4.3910174555476,0.00526841338530989,0.184394468485846,5,62.5,1.5,0.00790262007796484,0.276591702728769,0.0124304099159692,0.0034381482442745
"626",43,30,"spfr",1,"fir",35,2,5.69039506397986,0.0128734163244322,0.450569571355126,5,75.3770424948703,9.22622549692217,0.11877304192497,4.15705646737395,0.777381417243563,3.23161844816868
"627",43,30,"spfr",1,"fir",35,2,6.43959638829798,0.0184800443533843,0.646801552368452,5,77.4344536715067,10.460672202904,0.193313686275881,6.76597901965582,0.777381417243563,5.25974635934025
"628",43,30,"spfr",1,"fir",35,2,4.81796669449182,0.00747076758267279,0.261476865393548,5,62.5,1.5,0.0112061513740092,0.392215298090321,0.777381417243563,0.30490088429406
"629",44,65,"spfr",1,"fir",35,2,6.55208472923459,0.0193990041501615,0.678965145255651,5,77.4612240708009,10.4767344424805,0.203238214929819,7.11333752254367,0.0690875738213786,0.491443231205118
"630",44,65,"spfr",1,"fir",35,3,4.64905711302139,0.00656477865446484,0.229767252906269,5,62.5,1.5,0.00984716798169726,0.344650879359404,0.0690875738213786,0.0238110930703459
"631",44,65,"spfr",1,"fir",35,2,5.98994877579069,0.0150079023829133,0.525276583401967,5,76.967152732284,10.1802916393704,0.15278482315326,5.34746881036411,0.0690875738213786,0.36944364619355
"632",44,65,"spfr",1,"fir",35,2,5.37103299665068,0.0107551207103586,0.376429224862551,5,68.7451003533624,5.24706021201743,0.0564327659547673,1.97514680841686,0.0690875738213786,0.13645810093456
"633",6,0,"wp",1,"white pine",35,5,4.87729428038399,0.00779976442298919,0.272991754804622,5,62.5,1.5,0.0116996466344838,0.409487632206933,1,0.409487632206933
"634",6,0,"wp",1,"white pine",35,2,4.05358766931933,0.00373313968455317,0.130659888959361,5,62.5,1.5,0.00559970952682975,0.195989833439041,1,0.195989833439041
"635",62,80,"spfr",1,"fir",35,2,7.25263047539982,0.0255754030623394,0.895139107181877,5,77.4984988223428,10.4990992934057,0.268518696220373,9.39815436771305,0.0132723124954395,0.124735241648667
"636",62,80,"spfr",1,"fir",35,2,6.67799570569105,0.0204515121368406,0.715802924789422,5,77.4784504302128,10.4870702581277,0.214476444663999,7.50667556323996,0.0132723124954395,0.0996309438771997
"637",62,80,"spfr",1,"fir",35,2,5.35837437534773,0.0106745029100657,0.3736076018523,5,68.2643717701918,4.95862306211508,0.0529308363064664,1.85257927072632,0.0132723124954395,0.0245880110036531
"638",62,80,"spfr",1,"fir",35,2,4.55024466473261,0.00605583088930711,0.211954081125749,5,62.5,1.5,0.00908374633396066,0.317931121688623,0.0132723124954395,0.004219681199077
"639",62,80,"spfr",1,"fir",35,2,6.06513245377877,0.0155660543291694,0.544811901520929,5,77.1243482527648,10.2746089516589,0.159935121152492,5.59772924033723,0.0132723124954395,0.0742948117426147
"640",69,55,"spfr",1,"fir",35,2,4.47623390154356,0.00568480923914437,0.198968323370053,5,62.5,1.5,0.00852721385871656,0.29845248505508,0.10059433928296,0.0300226305414733
"641",69,55,"spfr",1,"fir",35,2,4.01347048701496,0.00356266660091503,0.124693331032026,5,62.5,1.5,0.00534399990137254,0.187039996548039,0.10059433928296,0.0188151648722372
"642",73,20,"spfr",1,"fir",35,2,4.96375329999442,0.00828924990368368,0.290123746628929,5,62.5,1.5,0.0124338748555255,0.435185619943393,0.94102944439824,0.409522482145435
"643",73,20,"spfr",1,"fir",35,2,4.24037968846892,0.00456062795893979,0.159621978562893,5,62.5,1.5,0.00684094193840969,0.239432967844339,0.94102944439824,0.22531347270118
"644",75,45,"spfr",1,"fir",35,2,4.29152955709362,0.00479690964976157,0.167891837741655,5,62.5,1.5,0.00719536447464236,0.251837756612483,0.371271506556931,0.0935001833054342
"645",75,45,"spfr",1,"fir",35,2,4.78955845550813,0.00731521571282497,0.256032549948874,5,62.5,1.5,0.0109728235692375,0.384048824923311,0.371271506556931,0.142586385820697
"646",76,65,"spfr",1,"fir",35,2,4.50140855288094,0.00581003307526253,0.203351157634189,5,62.5,1.5,0.0087150496128938,0.305026736451283,0.0212499097589831,0.0064817906236669
"647",76,65,"spfr",1,"fir",35,2,4.05218515515005,0.00372713665018237,0.130449782756383,5,62.5,1.5,0.00559070497527356,0.195674674134575,0.0212499097589831,0.00415806916747814
"648",78,30,"spfr",1,"fir",35,2,4.80540972480638,0.00740185232583845,0.259064831404346,5,62.5,1.5,0.0111027784887577,0.388597247106519,0.654163246891505,0.254206036900301
"649",78,30,"spfr",1,"fir",35,2,4.18698563552758,0.00431842277447709,0.151144797106698,5,62.5,1.5,0.00647763416171563,0.226717195660047,0.654163246891505,0.148310056839113
"650",79,20,"spfr",1,"fir",35,2,5.31329793433674,0.0103895002980862,0.363632510433016,5,66.357316268088,3.8143897608528,0.039629603557397,1.3870361245089,0.937175180761946,1.29989583070997
"651",79,20,"spfr",1,"fir",35,2,4.55067824369518,0.006058030146896,0.21203105514136,5,62.5,1.5,0.00908704522034401,0.31804658271204,0.937175180761946,0.298065363643876
"652",8,15,"wp",1,"white pine",35,1,9.86303780804091,0.0554699756639993,1.94144914823998,2,174.050818236626,68.4304909419759,3.79583766722693,132.854318352943,0.91926057416525,122.127736969459
"653",8,15,"wp",1,"white pine",35,2,9.06957227113798,0.0452355734074787,1.58324506926175,2,159.326396150681,59.5958376904088,2.69585189062467,94.3548161718636,0.91926057416525,86.7366624894039
"654",8,15,"wp",1,"white pine",35,2,8.27241711558458,0.0359628864325868,1.25870102514054,2,126.738727240405,40.0432363442432,1.44007036104125,50.4024626364438,0.91926057416525,46.3329967425199
"655",8,15,"wp",1,"white pine",35,2,7.22910653995793,0.0253553257625972,0.887436401690901,5,62.5,1.5,0.0380329886438957,1.33115460253635,0.91926057416525,1.22367794423028
"656",8,15,"wp",1,"white pine",35,2,5.88023277757672,0.0142095358718195,0.497333755513684,5,62.5,1.5,0.0213143038077293,0.746000633270526,0.91926057416525,0.685768970467904
"657",8,15,"wp",1,"white pine",35,2,4.26614842462975,0.00467914343695702,0.163770020293496,5,62.5,1.5,0.00701871515543553,0.245655030440244,0.91926057416525,0.22582098432908
"658",80,55,"spfr",1,"fir",35,5,6.60234740630641,0.019816130487257,0.693564567053995,5,62.5,1.5,0.0297241957308855,1.04034685058099,0.111254492106989,0.115743260476494
"659",80,55,"spfr",1,"fir",35,2,4.24365154458407,0.00457561727691659,0.160146604692081,5,62.5,1.5,0.00686342591537488,0.240219907038121,0.111254492106989,0.0267255437515141
"660",80,55,"spfr",1,"fir",35,2,5.16114223283051,0.00945136083170749,0.330797629109762,5,62.5,1.5,0.0141770412475612,0.496196443664643,0.111254492106989,0.0552040833252039
"661",80,55,"spfr",1,"fir",35,2,5.92581245101061,0.0145388769072287,0.508860691753003,5,76.7824091064329,10.0694454638597,0.146398428123108,5.12394498430879,0.111254492106989,0.570061896813426
"662",86,15,"spfr",1,"fir",35,2,4.17872108015507,0.00428133886702612,0.149846860345914,5,62.5,1.5,0.00642200830053919,0.224770290518871,0.880930417374557,0.19800698584019
"663",90,40,"spfr",1,"spruce",35,2,4.14648367700221,0.00413772565293322,0.144820397852663,5,62.5,1.5,0.00620658847939983,0.217230596778994,0.658563927943548,0.143060235084295
"664",96,55,"spfr",1,"spruce",35,2,4.22677831146959,0.00449849880335859,0.157447458117551,5,62.5,1.5,0.00674774820503789,0.236171187176326,0.307484632442941,0.0726190106825256
"665",97,80,"spfr",1,"spruce",35,2,5.53499750686985,0.0118223985463189,0.41378394912116,2,126.166811555895,39.700086933537,0.469350250051779,16.4272587518123,0.17764708775104,2.91825467699224
"666",97,80,"spfr",1,"spruce",35,3,5.04549623435118,0.00876297985066737,0.306704294773358,3,62.5,1.5,0.0131444697760011,0.460056442160037,0.17764708775104,0.0817276871508355
"667",97,80,"spfr",1,"spruce",35,2,4.50859221551197,0.00584595110546499,0.204608288691275,5,62.5,1.5,0.00876892665819749,0.306912433036912,0.17764708775104,0.0545220999235936
"668",99,30,"spfr",1,"spruce",35,2,6.26396078376726,0.0170854921193145,0.597992224176008,2,132.280117902818,43.368070741691,0.740964830887035,25.9337690810462,0.932146854104925,24.1740812639808
"669",99,30,"spfr",1,"spruce",35,2,4.58476260918218,0.00623185396617008,0.218114888815953,5,62.5,1.5,0.00934778094925512,0.327172333223929,0.932146854104925,0.304972661164854
"670",99,30,"spfr",1,"spruce",35,2,5.51160212202377,0.0116674955203559,0.408362343212457,2,125.472470857281,39.2834825143684,0.458339856260373,16.0418949691131,0.932146854104925,14.9534019293404
